id,afternoonTemperature,date,eveningTemperature,morningTemperature,nightTemperature
778,11,2012-04-14,0,8.18,7.31
779,13.36,2012-04-15,0,10.64,9.25
780,13.45,2012-04-16,0,10.91,8.45
781,13.33,2012-04-17,0,11.33,9
782,15.55,2012-04-18,0,11,11
783,12.5,2012-04-19,0,12.25,11.09
784,13,2012-04-20,0,12.86,10.75
785,14.92,2012-04-21,0,11.36,10
786,16.6,2012-04-22,0,11,9.31
787,19.45,2012-04-23,0,14.71,8.86
788,14.83,2012-04-24,0,14.22,10.3
789,15.73,2012-04-25,0,13.14,10
790,18.5,2012-04-26,0,13.75,11
791,26.45,2012-04-27,0,17.71,9.83
792,28.2,2012-04-28,0,20.67,15.3
793,28.5,2012-04-29,0,22.5,17.71
794,28.09,2012-04-30,0,23.73,15.7
795,29.92,2012-05-01,0,24.36,17.36
796,30.45,2012-05-02,0,23.64,17.45
797,26.36,2012-05-03,0,23.27,19.55
798,26.36,2012-05-04,0,20.77,15.36
799,24.1,2012-05-05,0,19.45,13.52
800,26.27,2012-05-06,0,20.09,13.36
801,25.8,2012-05-07,0,20.7,13.91
802,22.36,2012-05-08,0,21.18,15.18
803,26.14,2012-05-09,0,19.64,14.82
804,26.55,2012-05-10,0,16.9,15.89
805,29.5,2012-05-11,0,22.36,19.9
806,30,2012-05-12,0,23.1,19.4
807,24.08,2012-05-13,0,21.33,22
808,22.82,2012-05-14,0,13.62,11.73
809,24.27,2012-05-15,0,17.18,14.91
810,17.09,2012-05-16,0,0,0
811,19,2012-05-17,0,16.91,14.91
812,25.09,2012-05-18,0,16.91,10.4
813,27.36,2012-05-19,0,21.18,18.91
814,23.55,2012-05-20,0,20.5,18.83
815,25.91,2012-05-21,0,22.18,17.82
816,19.36,2012-05-22,0,17.82,15.61
817,26.5,2012-05-23,0,18.54,13.47
818,20.67,2012-05-24,0,19.73,17.86
819,13.89,2012-05-25,0,15.17,15.92
820,20.55,2012-05-26,0,15.18,11.5
821,20.56,2012-05-27,0,17.27,12.6
822,15.75,2012-05-28,0,15.27,15
823,19.45,2012-05-29,0,16,14.71
824,20.83,2012-05-30,0,18.18,14.78
825,22.27,2012-05-31,0,16.92,14.38
826,18.2,2012-06-01,0,18,14.7
827,21.85,2012-06-02,0,18,16.79
828,23.91,2012-06-03,0,19.64,15.27
829,24.64,2012-06-04,0,22.73,18.58
830,22.91,2012-06-05,0,20.55,16.14
831,23.38,2012-06-06,0,21.54,16.33
832,22.09,2012-06-07,0,17.18,16
833,23.91,2012-06-08,0,20.27,13.5
834,24.7,2012-06-09,0,23.45,18.1
835,24.55,2012-06-10,0,22.09,16.9
836,25.9,2012-06-11,0,22.82,15.92
837,24.82,2012-06-12,0,21.5,17.33
838,28.09,2012-06-13,0,25.09,20.73
839,31.17,2012-06-14,0,26,20.71
840,28.25,2012-06-15,0,23.18,20.1
841,26.31,2012-06-16,0,20.09,19
842,28.82,2012-06-17,0,22,15.3
843,30.64,2012-06-18,0,25.36,18.1
844,30.55,2012-06-19,0,27.45,21.1
845,32.93,2012-06-20,0,29.64,22.8
846,31.62,2012-06-21,0,26.82,22.3
847,31.64,2012-06-22,0,28.55,22.4
848,30.77,2012-06-23,0,27.91,22.9
849,28,2012-06-24,0,22,24.2
850,28.36,2012-06-25,0,24.55,21.5
851,20.3,2012-06-26,0,21.92,18.42
852,24.83,2012-06-27,0,19.27,15
853,24.09,2012-06-28,0,21.27,17.4
854,23.82,2012-06-29,0,20.82,17.63
855,25.46,2012-06-30,0,21.82,17.6
856,27.55,2012-07-01,0,24.45,17.5
857,28.73,2012-07-02,0,24.64,18
858,32.18,2012-07-03,0,27.22,18.78
859,31.46,2012-07-04,0,27.09,24.4
860,28.82,2012-07-05,0,25.18,22.4
861,34.36,2012-07-06,0,28.18,22.7
862,31.45,2012-07-07,0,27.27,23
863,33.55,2012-07-08,0,27.82,21.2
864,32.64,2012-07-09,0,28.09,25.1
865,28.45,2012-07-10,0,26.36,24.3
866,25.64,2012-07-11,0,26.27,23
867,29.27,2012-07-12,0,25.64,18
868,29.1,2012-07-13,0,22.91,18.6
869,29.91,2012-07-14,0,26.09,21.1
870,29.82,2012-07-15,0,26.73,20.1
871,27.55,2012-07-16,0,25,23.1
872,25.36,2012-07-17,0,20.36,18.8
873,24.64,2012-07-18,0,21.36,19.2
874,25.91,2012-07-19,0,22.45,16.9
875,29.36,2012-07-20,0,26.09,21.44
876,28.18,2012-07-21,0,24.8,20.8
877,34,2012-07-22,0,26.18,20
878,35.09,2012-07-23,0,26.45,24.1
879,34.45,2012-07-24,0,26.82,23.9
880,34.55,2012-07-25,0,27.18,24.7
881,34.27,2012-07-26,0,27.73,24.1
882,34.18,2012-07-27,0,28.73,23.6
883,34.82,2012-07-28,0,28.73,26.6
884,35.55,2012-07-29,0,28.36,22.9
885,33,2012-07-30,0,27.36,26.2
886,30.73,2012-07-31,0,25.91,23.8
887,30.78,2012-08-01,0,23.64,22.7
888,27.36,2012-08-02,0,26,22.9
889,33.27,2012-08-03,0,26.91,22.7
890,34.73,2012-08-04,0,27.91,26
891,35.73,2012-08-05,0,28.64,23.2
892,35.82,2012-08-06,0,29,25.7
893,35.18,2012-08-07,0,30.36,25.1
894,28.64,2012-08-08,0,27.55,25.7
895,31.45,2012-08-09,0,24.73,21
896,26.91,2012-08-10,0,23.27,22
897,23,2012-08-11,0,20.27,19.4
898,25.09,2012-08-12,0,19.73,20.6
899,22.82,2012-08-13,0,17.45,16.67
900,27,2012-08-14,0,20.18,13.4
901,25.36,2012-08-15,0,21.09,14.4
902,24.82,2012-08-16,0,20.45,19
903,24,2012-08-17,0,19.09,16.3
904,25.45,2012-08-18,0,20.82,16.5
905,27.09,2012-08-19,0,20.91,15.5
906,28.09,2012-08-20,0,21.91,16.4
907,31.64,2012-08-21,0,27,20.8
908,24,2012-08-22,0,21,19.7
909,27.55,2012-08-23,0,25,19.7
910,27,2012-08-24,0,24.45,22.5
911,32.18,2012-08-25,0,27.09,22.2
912,33.82,2012-08-26,0,27.55,22.4
913,33.73,2012-08-27,0,27.27,21.9
914,20.18,2012-08-28,0,16.8,18
915,22.91,2012-08-29,0,15.73,13.1
916,24.64,2012-08-30,0,17,12.67
917,22.18,2012-08-31,0,17.91,15.9
918,22.73,2012-09-01,0,18.82,15.5
919,22.82,2012-09-02,0,19.27,14.8
920,24.64,2012-09-03,0,19.36,13.3
921,28,2012-09-04,0,20.91,13.8
922,26.18,2012-09-05,0,20.27,16.2
923,24.91,2012-09-06,0,22,17.3
924,22.73,2012-09-07,0,17.27,19
925,22.27,2012-09-08,0,15.73,12.4
926,24.27,2012-09-09,0,18.36,13.22
927,20.27,2012-09-10,0,16,13.5
928,21.09,2012-09-11,0,16.82,10
929,21.45,2012-09-12,0,18,11.27
930,22.73,2012-09-13,0,17.09,15.67
931,24.82,2012-09-14,0,17.73,12.4
932,23.45,2012-09-15,0,20.64,15.22
933,24.55,2012-09-16,0,18.64,19.33
934,22,2012-09-17,0,17.18,17.67
935,24,2012-09-18,0,18.55,17.78
936,25.18,2012-09-19,0,18.36,14.78
937,25.64,2012-09-20,0,20,16.56
938,19.45,2012-09-21,0,19,18.88
939,17,2012-09-22,0,15.64,17
940,21.55,2012-09-23,0,13.64,10.67
941,23,2012-09-24,0,17.91,13.33
942,22.55,2012-09-25,0,20.18,16.78
943,24.55,2012-09-26,0,18.64,17.44
944,23.18,2012-09-27,0,18.45,15
945,24.09,2012-09-28,0,19.42,15.89
946,21.45,2012-09-29,0,20.36,17.38
947,24.91,2012-09-30,0,20.73,18.22
948,22.27,2012-10-01,0,19,17.89
949,23.64,2012-10-02,0,20.09,18.91
950,21.73,2012-10-03,0,19,19
951,23.45,2012-10-04,0,17.91,17.45
952,23.18,2012-10-05,0,16.45,12.82
953,22.82,2012-10-06,0,16.36,12
954,23.36,2012-10-07,0,20,17
955,13,2012-10-08,0,19.27,18.55
956,14.55,2012-10-09,0,8.73,6.64
957,17.91,2012-10-10,0,10.45,7.27
958,16.91,2012-10-11,0,15.09,9.91
959,14.73,2012-10-12,0,7.64,8.09
960,13.18,2012-10-13,0,13.45,11.09
961,13.45,2012-10-14,0,12,16.36
962,19.64,2012-10-15,0,17.1,16.45
963,20.45,2012-10-16,0,18.55,17.9
964,21.9,2012-10-17,0,19.45,18.4
965,17.82,2012-10-18,0,11.82,10.91
966,15.27,2012-10-19,0,9.55,7.09
967,16.09,2012-10-20,0,12.27,11.55
968,18.36,2012-10-21,0,12.82,11.27
969,17.64,2012-10-22,0,13.64,12.91
970,11.82,2012-10-23,0,8.73,9.09
971,14.45,2012-10-24,0,12.09,11.64
972,13.82,2012-10-25,0,10.36,9.73
973,16.36,2012-10-26,0,11.55,11.91
974,16.45,2012-10-27,0,12.7,9.25
975,7.83,2012-10-29,0,8.91,12.09
976,7.07,2012-10-30,0,7.27,7.43
977,10.73,2012-10-31,0,7.89,5.55
978,15,2012-11-01,0,9.2,5.35
979,16.38,2012-11-02,0,14.42,14.08
980,13.94,2012-11-03,0,13.56,14.57
981,15,2012-11-04,0,13.17,7.83
982,16.17,2012-11-05,0,15.5,13.25
983,12.36,2012-11-06,0,14.21,16
984,9.27,2012-11-07,0,7.36,7.18
985,11,2012-11-08,0,5.55,3
986,12.09,2012-11-09,0,8.64,2.55
987,10.36,2012-11-10,0,9.09,9.09
988,9.91,2012-11-11,0,6.46,4.58
989,11.55,2012-11-12,0,11.09,10
990,10.62,2012-11-13,0,10.18,4.72
991,6.45,2012-11-14,0,6.42,8.17
992,3.73,2012-11-15,0,3.18,2.8
993,0.13,2012-11-16,0,-0.94,-2.56
994,1.5,2012-11-17,0,0.27,0.45
995,5.91,2012-11-18,0,4.09,2.2
996,5.27,2012-11-19,0,4.42,5.73
997,5.27,2012-11-20,0,3.23,4
998,7.27,2012-11-21,0,6.5,6
999,6.09,2012-11-22,0,6.09,7.73
1000,2.83,2012-11-23,0,2.33,3.64
1001,3.73,2012-11-24,0,2.73,2
1002,1.82,2012-11-25,0,1.45,1.55
1003,5.08,2012-11-26,0,0,-2.18
1004,10.75,2012-11-27,0,8,5.18
1005,10.46,2012-11-28,0,7.88,6.16
1006,11.29,2012-11-29,0,9.47,7.07
1007,14.27,2012-11-30,0,12.55,14.42
1008,12.89,2012-12-01,0,11.65,10.21
1009,7,2012-12-02,0,6.93,6.54
1010,6.35,2012-12-03,0,9.53,8.2
1011,2.36,2012-12-04,0,2.25,3
1012,6.91,2012-12-05,0,0.46,-1.33
1013,2.23,2012-12-06,0,9,8.64
1014,-0.45,2012-12-07,0,-3.3,-2.45
1015,0.27,2012-12-08,0,-4.08,-4.27
1016,5.33,2012-12-09,0,2.54,2.23
1017,6.4,2012-12-10,0,7.13,5
1018,3.41,2012-12-11,0,2.94,2.77
1019,0.41,2012-12-12,0,6.24,4.89
1020,-1.18,2012-12-13,0,-1.73,-1.64
1021,0.45,2012-12-14,0,-4.57,-6.06
1022,2.18,2012-12-15,0,0.64,0
1023,-1,2012-12-16,0,-0.76,-0.33
1024,-3.67,2012-12-17,0,-3.64,-1.36
1025,-4.33,2012-12-18,0,-5,-4.28
1026,-6,2012-12-19,0,-6.52,-5
1027,-5.31,2012-12-20,0,-5.86,-6.21
1028,-6.59,2012-12-21,0,-7.19,-7.29
1029,-7.27,2012-12-22,0,-7.67,-7.82
1030,-9.27,2012-12-23,0,-8.64,-10.18
1031,-2.33,2012-12-24,0,-7.8,-13.29
1032,1.25,2012-12-25,0,-3.63,-3.07
1033,6.17,2012-12-26,0,4.52,6.23
1034,5.17,2012-12-27,0,1.63,0.76
1035,2.57,2012-12-28,0,1.29,-0.95
1036,0.55,2012-12-29,0,0.08,1.47
1037,0.73,2012-12-30,0,-4.36,-5.9
1038,1.18,2012-12-31,0,-2,-0.36
1039,4.25,2013-01-01,0,-2.31,-4
1040,6.45,2013-01-02,0,2.5,0.79
1041,1.46,2013-01-03,0,-1.61,-0.06
1042,3.75,2013-01-04,0,0.38,0
1043,3.15,2013-01-05,0,2.55,2.27
1044,0.69,2013-01-06,0,0.31,1
1045,-3.36,2013-01-07,0,-4.46,-3
1046,-2.6,2013-01-08,0,-4.26,-5
1047,-6.09,2013-01-09,0,-5.09,-5
1048,-3.91,2013-01-10,0,-8.91,-13.91
1049,-0.18,2013-01-11,0,-2,-1.91
1050,-1.46,2013-01-12,0,-7,-7.88
1051,-3.09,2013-01-13,0,-8.36,-7.42
1052,-0.45,2013-01-14,0,-7.75,-10
1053,6.67,2013-01-15,0,4.25,2.83
1054,7.83,2013-01-16,0,7,6
1055,6.2,2013-01-17,0,7,6.73
1056,3.69,2013-01-18,0,3,3
1057,6.31,2013-01-19,0,6.5,6.53
1058,2.91,2013-01-20,0,1.55,0.87
1059,9.91,2013-01-21,0,5.47,2.86
1060,8.67,2013-01-22,0,8.73,7.36
1061,3.18,2013-01-23,0,3.17,5.65
1062,1.82,2013-01-24,0,0.77,1
1063,-2.17,2013-01-25,0,-1.71,-0.64
1064,-5.71,2013-01-26,0,-6.85,-6.31
1065,-5,2013-01-27,0,-5.83,-5.38
1066,-3.41,2013-01-28,0,-4.56,-5
1067,-2.63,2013-01-29,0,-3.45,-4.93
1068,0.17,2013-01-30,0,-4,-10.64
1069,1.56,2013-01-31,0,0.07,-7.21
1070,2.36,2013-02-01,0,1.91,1.45
1071,4.91,2013-02-02,0,0.85,-1.31
1072,6.67,2013-02-03,0,4.94,5.18
1073,4.36,2013-02-04,0,2.27,2.27
1074,6,2013-02-05,0,1,1.71
1075,6.09,2013-02-06,0,4.33,2.36
1076,7.5,2013-02-07,0,5.4,4
1077,8.73,2013-02-08,0,7.64,7.11
1078,4.09,2013-02-09,0,5.63,7.16
1079,3.65,2013-02-10,0,1.75,1.55
1080,4,2013-02-11,0,3.92,3.5
1081,4,2013-02-12,0,3.36,4
1082,4.64,2013-02-13,0,2.55,-1.55
1083,3,2013-02-14,0,2.13,2.67
1084,1.64,2013-02-15,0,0.77,1.38
1085,1,2013-02-16,0,0.23,0
1086,0.55,2013-02-17,0,0.36,0
1087,-0.09,2013-02-18,0,-2.18,-0.92
1088,1.91,2013-02-19,0,-0.64,-1
1089,4.27,2013-02-20,0,3.55,3
1090,4,2013-02-21,0,3.11,1.17
1091,1.92,2013-02-22,0,2.29,2.73
1092,2.82,2013-02-23,0,2,2.27
1093,1.46,2013-02-24,0,0.53,0.58
1094,1.88,2013-02-25,0,1.92,1.75
1095,5.91,2013-02-26,0,2.36,2.7
1096,6.91,2013-02-27,0,0.73,0
1097,9.36,2013-02-28,0,1.45,-0.91
1098,11.5,2013-03-01,0,3.17,-0.85
1099,5.92,2013-03-02,0,3,0.45
1100,7.83,2013-03-03,0,1.18,-2.27
1101,4.63,2013-03-04,0,1.82,-2.27
1102,3.45,2013-03-05,0,-2.45,-3.36
1103,6.27,2013-03-06,0,3.45,-1.91
1104,9.45,2013-03-07,0,7,4
1105,9,2013-03-08,0,6.07,4.69
1106,6.27,2013-03-09,0,2.44,3.64
1107,5.43,2013-03-10,0,4.24,3.95
1108,8.82,2013-03-11,0,6.12,5.26
1109,2.21,2013-03-12,0,3,4.58
1110,4.45,2013-03-13,0,2.83,1.82
1111,8.5,2013-03-14,0,6.92,5.25
1112,11.45,2013-03-15,0,11.5,9.56
1113,2.75,2013-03-16,0,-1.83,-2.36
1114,3.27,2013-03-17,0,-2.73,-5.73
1115,5.09,2013-03-18,0,0.55,-5.73
1116,7.92,2013-03-19,0,6,4.18
1117,13.92,2013-03-20,0,8.33,4.09
1118,9.73,2013-03-21,0,6.38,3.36
1119,9,2013-03-22,0,8.08,6.69
1120,-3.33,2013-03-23,0,-1,2.33
1121,-0.46,2013-03-24,0,-4.75,-7.07
1122,1.91,2013-03-25,0,-2.27,-7.64
1123,-2,2013-03-26,0,-1.19,-0.45
1124,0.82,2013-03-27,0,-1.64,-2.45
1125,2,2013-03-28,0,-1.15,-0.8
1126,4,2013-03-29,0,2.45,-1.27
1127,7,2013-03-30,0,5.92,3.75
1128,13.36,2013-03-31,0,8.15,6
1129,18.64,2013-04-01,0,12.73,9
1130,15.36,2013-04-02,0,8.27,7.73
1131,12.5,2013-04-03,0,6.18,6.82
1132,9.5,2013-04-04,0,9.05,10.09
1133,12.45,2013-04-05,0,10.06,8.37
1134,19.27,2013-04-06,0,9.53,8
1135,7.91,2013-04-07,0,6.18,7.91
1136,6.73,2013-04-08,0,5,4.27
1137,7.27,2013-04-09,0,4.91,4.55
1138,7.55,2013-04-10,0,5.17,3.09
1139,8.73,2013-04-11,0,7.18,3.27
1140,9.33,2013-04-12,0,6.75,6.6
1141,9.54,2013-04-13,0,7.21,7.21
1142,15.75,2013-04-14,0,10.92,8
1143,11.5,2013-04-15,0,9.09,7.36
1144,15.57,2013-04-16,0,9.58,9.64
1145,15.36,2013-04-17,0,9.91,8.3
1146,16.09,2013-04-18,0,10.82,6.83
1147,16.45,2013-04-19,0,10.9,6.18
1148,18.73,2013-04-20,0,12.45,7.36
1149,18,2013-04-21,0,13.82,10.18
1150,16,2013-04-22,0,11.1,8.91
1151,16.36,2013-04-23,0,11.91,7
1152,24.23,2013-04-24,0,13.64,8.91
1153,22.33,2013-04-25,0,15.82,11.45
1154,20.27,2013-04-26,0,17.64,12.55
1155,17.55,2013-04-27,0,16.55,11.82
1156,17.18,2013-04-28,0,16.2,0
1157,24.45,2013-04-29,0,18.73,15.58
1158,23.27,2013-04-30,0,17.73,14.27
1159,22.82,2013-05-01,0,17.23,12.05
1160,23.55,2013-05-02,0,17.64,13.73
1161,25,2013-05-03,0,18.55,17.64
1162,24.91,2013-05-04,0,19.64,14.82
1163,22.36,2013-05-05,0,20.36,15.36
1164,24.55,2013-05-06,0,18.27,13
1165,23.91,2013-05-07,0,19.18,16.36
1166,22.27,2013-05-08,0,18.09,14.36
1167,23.18,2013-05-09,0,19.1,12.09
1168,24.91,2013-05-10,0,19.91,13.09
1169,25.64,2013-05-11,0,20.55,14.09
1170,23.55,2013-05-12,0,20.18,13
1171,22,2013-05-13,0,19,13.73
1172,20.22,2013-05-14,0,18.8,15.9
1173,21.18,2013-05-15,0,16.08,12.7
1174,24.18,2013-05-16,0,19.73,14.5
1175,22.55,2013-05-17,0,19.18,12.52
1176,23.91,2013-05-18,0,18.6,13.14
1177,23.91,2013-05-19,0,21.3,13.65
1178,24.36,2013-05-20,0,19.24,13.7
1179,27.36,2013-05-21,0,19.55,15
1180,23.45,2013-05-22,0,21.09,16.91
1181,20,2013-05-23,0,20.25,16.82
1182,22.92,2013-05-24,0,20.38,16.55
1183,23.08,2013-05-25,0,18.64,14
1184,22.45,2013-05-26,0,20.82,14.81
1185,21.25,2013-05-27,0,17.64,17.08
1186,21.45,2013-05-28,0,18.27,11.45
1187,22.55,2013-05-29,0,18.9,16.18
1188,24.45,2013-05-30,0,19.75,15.45
1189,22,2013-05-31,0,20.79,18.64
1190,20.33,2013-06-01,0,16.91,12.7
1191,22.36,2013-06-02,0,19.36,13
1192,21.93,2013-06-03,0,18.91,14.55
1193,17.93,2013-06-04,0,17.77,14.45
1194,18.76,2013-06-05,0,17.73,15.73
1195,19.82,2013-06-06,0,18.73,16.18
1196,19.58,2013-06-07,0,17.32,17
1197,24.09,2013-06-08,0,21.27,17.35
1198,25.27,2013-06-09,0,22.67,17.08
1199,25,2013-06-10,0,22.27,15.69
1200,25.45,2013-06-11,0,21.46,17.13
1201,28.64,2013-06-12,0,23.64,16.64
1202,27.31,2013-06-13,0,23.45,19.45
1203,28.93,2013-06-14,0,22.55,19.73
1204,28.56,2013-06-15,0,23,18
1205,24,2013-06-16,0,21.09,19.44
1206,30,2013-06-17,0,23.18,17.83
1207,27.83,2013-06-18,0,23.92,21.36
1208,26.45,2013-06-19,0,21.64,16.55
1209,26.25,2013-06-20,0,21.91,17.36
1210,27,2013-06-21,0,24,15.64
1211,31,2013-06-22,0,24.73,18.55
1212,28.18,2013-06-23,0,24.36,20
1213,27.73,2013-06-24,0,24.18,20
1214,26.73,2013-06-25,0,25,20.86
1215,30.09,2013-06-26,0,24.33,18.35
1216,30.36,2013-06-27,0,26,23
1217,31.82,2013-06-28,0,27.18,21
1218,27,2013-06-29,0,25.27,20.64
1219,22.71,2013-06-30,0,23.09,19.18
1220,19.47,2013-07-01,0,19.12,19
1221,24,2013-07-02,0,19.36,18.27
1222,23.5,2013-07-03,0,18.25,17.55
1223,27,2013-07-04,0,21.27,19
1224,30.6,2013-07-05,0,25.18,19.91
1225,30.36,2013-07-06,0,25.18,22.64
1226,30.29,2013-07-07,0,25.91,21
1227,30.45,2013-07-08,0,24,22.09
1228,27.45,2013-07-09,0,23.55,21
1229,28.33,2013-07-10,0,24.82,18.82
1230,29.08,2013-07-11,0,25.64,19.22
1231,29.55,2013-07-12,0,25.36,19.73
1232,27.17,2013-07-13,0,22.82,19.91
1233,23.8,2013-07-14,0,19.9,17.8
1234,25.33,2013-07-15,0,19.6,16.36
1235,26.25,2013-07-16,0,21,17.1
1236,25.67,2013-07-17,0,22.29,18.11
1237,26.88,2013-07-18,0,22.22,17.56
1238,27,2013-07-19,0,24.71,17.33
1239,25.14,2013-07-20,0,25.25,18.56
1240,23.8,2013-07-21,0,19.33,17.25
1241,26.5,2013-07-22,0,20,13.6
1242,25.4,2013-07-23,0,19.2,14.33
1243,26.5,2013-07-24,0,22.4,17.5
1244,27.5,2013-07-25,0,22.25,15.5
1245,26.67,2013-07-26,0,22.67,18
1246,26,2013-07-27,0,23,21
1247,28.5,2013-07-28,0,22.75,14
1248,28.4,2013-07-29,0,21,20
1249,28,2013-07-30,0,24.5,19
1250,26.67,2013-07-31,0,21.67,22
1251,27.36,2013-08-01,0,22.38,21
1252,27.82,2013-08-02,0,26,0
1253,25.75,2013-08-03,0,22.78,0
1254,27.73,2013-08-04,0,20.6,17.5
1255,30.09,2013-08-05,0,24.2,17
1256,31,2013-08-06,0,24,19.25
1257,31,2013-08-07,0,18,0
1258,31.18,2013-08-08,0,26.5,22.5
1259,31.91,2013-08-09,0,26.09,21
1260,30.09,2013-08-10,0,26.73,24.45
1261,31.09,2013-08-11,0,25.45,20.09
1262,32.43,2013-08-12,0,25.36,22.27
1263,32.67,2013-08-13,0,25.45,23.36
1264,33.38,2013-08-14,0,27.82,21.27
1265,31.18,2013-08-15,0,23.09,22.64
1266,28,2013-08-16,0,21.18,20.55
1267,28.83,2013-08-17,0,22,18.91
1268,30.18,2013-08-18,0,22.45,21.36
1269,30.17,2013-08-19,0,23.27,21.18
1270,30.18,2013-08-20,0,24.18,18.73
1271,28.64,2013-08-21,0,23.27,21.09
1272,29.36,2013-08-22,0,23.36,18.5
1273,31.18,2013-08-23,0,22.73,20.64
1274,27.27,2013-08-24,0,20.64,19.64
1275,22.55,2013-08-25,0,20.27,18.09
1276,25.18,2013-08-26,0,21.27,17.73
1277,21.7,2013-08-27,0,17.45,17.65
1278,21.91,2013-08-28,0,17.91,16.45
1279,23.92,2013-08-29,0,21.6,21
1280,17.5,2013-08-30,0,16.09,17.67
1281,23.08,2013-08-31,0,16.5,12.73
1282,26.64,2013-09-01,0,17.82,12.82
1283,25.09,2013-09-02,0,19.64,14.9
1284,22.67,2013-09-03,0,18.42,15.18
1285,17.09,2013-09-04,0,15,14.18
1286,19.58,2013-09-05,0,15.09,12.45
1287,20.25,2013-09-06,0,13.42,8.91
1288,18.18,2013-09-07,0,15.17,14.44
1289,21.18,2013-09-08,0,16.55,13.82
1290,20.55,2013-09-09,0,13.73,10.73
1291,19.73,2013-09-10,0,16.07,10.92
1292,21.64,2013-09-11,0,19.64,14.9
1293,19,2013-09-12,0,18.62,17.09
1294,18.62,2013-09-13,0,19,18.73
1295,13.69,2013-09-14,0,14.83,14.39
1296,15.44,2013-09-15,0,12.16,13.18
1297,20.91,2013-09-16,0,15.27,13.82
1298,19.91,2013-09-17,0,15.44,12.5
1299,17.85,2013-09-18,0,18.43,17.67
1300,19.82,2013-09-19,0,13.15,10.91
1301,17.45,2013-09-20,0,13.4,12.76
1302,18.5,2013-09-21,0,14.91,13.27
1303,18.45,2013-09-22,0,14.82,13.09
1304,16.36,2013-09-23,0,11.45,9.91
1305,14.5,2013-09-24,0,13.38,12.91
1306,13.83,2013-09-25,0,10,10.09
1307,16,2013-09-26,0,10.8,6.45
1308,14.27,2013-09-27,0,11.09,14.38
1309,13.92,2013-09-28,0,8.55,4.55
1310,14.27,2013-09-29,0,9.64,6.71
1311,11.27,2013-09-30,0,8.27,5.73
1312,10.47,2013-10-01,0,10.25,9.73
1313,8.18,2013-10-02,0,6,5.67
1314,8.42,2013-10-03,0,6.64,5.45
1315,5.91,2013-10-04,0,4.92,4.91
1316,8.91,2013-10-05,0,3.18,0.91
1317,8.64,2013-10-06,0,6.91,4.91
1318,10.45,2013-10-07,0,8.18,2.09
1319,12.55,2013-10-08,0,10.1,7.27
1320,12.55,2013-10-09,0,5.53,4.12
1321,12.25,2013-10-10,0,11.93,11.36
1322,15,2013-10-11,0,13.55,12.82
1323,17.91,2013-10-12,0,10,8
1324,17.27,2013-10-13,0,11.73,10.09
1325,14.91,2013-10-14,0,8.88,7.36
1326,12.61,2013-10-15,0,12.71,12.71
1327,14.33,2013-10-16,0,13.23,13.33
1328,14.59,2013-10-17,0,13.33,13
1329,11.15,2013-10-18,0,11,12.57
1330,12.91,2013-10-19,0,11.64,9.82
1331,11.73,2013-10-20,0,3.91,1.45
1332,17.4,2013-10-21,0,12.64,11
1333,19.91,2013-10-22,0,13.09,10.56
1334,10.83,2013-10-23,0,8.67,8.36
1335,11.09,2013-10-24,0,10.27,10
1336,13,2013-10-25,0,11.36,10
1337,13.55,2013-10-26,0,6.9,6.44
1338,17.27,2013-10-28,0,12.33,9.81
1339,13.53,2013-10-29,0,13,8.59
1340,12.68,2013-10-30,0,12.47,11.33
1341,15,2013-10-31,0,11.86,11
1342,12.55,2013-11-01,0,11.55,7.82
1343,13.55,2013-11-02,0,12.23,8.86
1344,15.36,2013-11-03,0,13.09,12
1345,17.45,2013-11-04,0,15.27,13
1346,16.64,2013-11-05,0,14.73,12.31
1347,16.91,2013-11-06,0,16.36,14
1348,12.09,2013-11-07,0,9.91,9.09
1349,14.36,2013-11-08,0,9.45,5.55
1350,13.73,2013-11-09,0,13.36,10.5
1351,13.27,2013-11-10,0,12.45,10.55
1352,10.05,2013-11-11,0,11.61,11.5
1353,11.27,2013-11-12,0,7.59,7.41
1354,7.27,2013-11-13,0,8.69,9.73
1355,7.36,2013-11-14,0,6.89,1.58
1356,6.45,2013-11-15,0,2.27,-1.45
1357,7.09,2013-11-16,0,3.36,-1.09
1358,7.82,2013-11-17,0,7.09,5.36
1359,7,2013-11-18,0,5.8,5.36
1360,10.31,2013-11-19,0,9.27,7.8
1361,12.5,2013-11-20,0,11.64,10
1362,12.37,2013-11-21,0,12,12
1363,10.91,2013-11-22,0,12,12
1364,10.21,2013-11-23,0,10.5,10.38
1365,11.4,2013-11-24,0,9.86,9.89
1366,12.62,2013-11-25,0,12.42,11.93
1367,3,2013-11-26,0,3.27,2.45
1368,1.73,2013-11-27,0,2,2
1369,3.36,2013-11-28,0,-2.82,-5
1370,4.92,2013-11-29,0,3.55,1.73
1371,5.91,2013-11-30,0,3.45,0.82
1372,6,2013-12-01,0,1.55,1.73
1373,6.14,2013-12-02,0,1.18,-1.09
1374,0.73,2013-12-03,0,-2.27,-2.09
1375,3.55,2013-12-04,0,-0.64,-5.73
1376,2.82,2013-12-05,0,-1.45,-3.27
1377,3.67,2013-12-06,0,2.38,-3.64
1378,4.46,2013-12-07,0,-0.09,-2.82
1379,1.09,2013-12-08,0,0.55,-0.67
1380,3.85,2013-12-09,0,-2.82,-5.18
1381,-3.2,2013-12-10,0,-2.6,-1.07
